Configuration loaded
Connected to MongoDB: avtopia_devdb
WARNING: Could not create unique placeId index: {ok: 0.0, errmsg: Index build failed: 55ee6fc0-1a22-4f5a-9740-cdcfdbc7c706: Collection avtopia_devdb.avtopia_business ( 4a5df79e-dc57-44fb-a75c-5a7df823bcce ) :: caused by :: E11000 duplicate key error collection: avtopia_devdb.avtopia_business index: placeId_1 dup key: { placeId: null }, code: 11000, codeName: DuplicateKey, keyPattern: {placeId: 1}, keyValue: {placeId: null}, $clusterTime: {clusterTime: Timestamp(1777993066, 9), signature: {hash: BsonBinary(0345e3b2151cf164544e42dd2601fb696358dc64), keyId: 7598248908464062466}}, operationTime: Timestamp(1777993066, 9)}
Reconnected to MongoDB
Loaded 1057 cached geocode result(s) from assets/db_code lookups/charter_geocode_cache.json
Loaded 1974 charter operator entries from assets/charter_operators.json

Geocoding 1067 charters with no airport code...
Airport geocoding: 1026 assigned, 41 could not resolve.

Skipping 2 entries with no name.
  [~] UPD  "LONGHORN HELICOPTERS, INC." | FORT WORTH, TX
  [~] UPD  "LYNDEN AIR CARGO, LLC" | LAREDO, TX
  [~] UPD  "MACH POINT AVIATION" | DALLAS, TX
  [~] UPD  "MANEXT" | DALLAS, TX
  [~] UPD  "MARTINAIRE AVIATION L.L.C." | ADDISON, TX
  [~] UPD  "MARTINAIRE AVIATION LLC" | DALLAS, TX
  [~] UPD  "MCCREERY AVIATION CO., INC." | MCALLEN, TX
  [~] UPD  "MCCREERY AVIATION COMPANY, INC." | MCALLEN, TX
  [~] UPD  "MCNEELY CHARTER SERVICE, INC." | EL PASO, TX
  [~] UPD  "MED-TRANS CORPORATION" | DENTON, TX
  [~] UPD  "MEDCARE EMS" | MCALLEN, TX
  [~] UPD  "MEMORIAL HERMANN HEALTH SYSTEM" | HOUSTON, TX
  [~] UPD  "MENAGERIE ENTERPRISES INC" | DENISON, TX
  [~] UPD  "MEREGRASS, INC." | DUBLIN, TX
  [~] UPD  "MERLIN1" | AUSTIN, TX
  [~] UPD  "MID-COAST AIR CHARTER, INC." | BEAUMONT, TX
  [~] UPD  "MIRA VISTA AVIATION" | AUSTIN, TX
  [~] UPD  "MOUNTAIN AIR CHARTER LLC" | DALLAS, TX
  [~] UPD  "NATIONAL HELICOPTER SOLUTIONS, LLC" | CONROE, TX
  [~] UPD  "NORTH DALLAS AVIATION" | DALLAS, TX
  [~] UPD  "OMNI AIR TRANSPORT, LLC." | DALLAS, TX
  [~] UPD  "PARADIGM HELICOPTERS LLC" | HOUSTON, TX
  [~] UPD  "PARADIGM JET MANAGEMENT" | AUSTIN, TX
  [~] UPD  "PLANESMART CHARTER, LLC" | DALLAS, TX
  [~] UPD  "PRIESTER AVIATION, LLC" | DALLAS, TX
  [~] UPD  "PROFESSIONAL AVIATION SOLUTIONS LLC" | ADDISION, TX
  [~] UPD  "RICO AVIATION, LLC" | AMARILLO, TX
  [~] UPD  "RUGGED LLC." | ABILENE, TX
  [~] UPD  "RVR AVIATION, LLC" | FORT WORTH, TX
  [~] UPD  "SAD MONKEY AVIATION LLC" | AMARILLO, TX
  [~] UPD  "SALTY AIR, LLC" | ORANGE, TX
  [~] UPD  "SATURN AVIATION, LLC" | AUSTIN, TX
  [~] UPD  "SIERRA WEST AIRLINES" | EL PASO, TX
  [~] UPD  "SKY HELICOPTERS INC" | GARLAND, TX
  [~] UPD  "SOLAIRUS AVIATION" | FORT WORTH, TX
  [~] UPD  "SOUTH FLORIDA AVIATION GROUP LLC" | SPRING, TX
  [~] UPD  "STARFLITE AVIATION" | HOUSTON, TX
  [~] UPD  "STARGAZER AVIATION" | SAN ANTONIO, TX
  [~] UPD  "STERLING AIR SERVICE" | CORPUS CHRISTI, TX
  [~] UPD  "SUN VALLEY AVIATION, INC." | HARLINGEN, TX
  [~] UPD  "SUPERIOR AIR CHARTER LLC" | DALLAS, TX
  [~] UPD  "SUPREME AIR CARGO" | EL PASO, TX
  [~] UPD  "T AND M AVIATION INC" | SIERRA BLANCA, TX
  [~] UPD  "TACONITE AVIATION, INC." | AMARILLO, TX
  [~] UPD  "TAVAERO JET CHARTER" | HOUSTON, TX
  [~] UPD  "TAVAERO JET CHARTER CORPORATION" | HOUSTON, TX
  [~] UPD  "TEXAS FLYING SERVICE, LC" | ADDISON, TX
  [~] UPD  "THUNDERBIRD AIRWAYS, INC." | HOUSTON, TX
  [~] UPD  "TIDAL AVIATION" | HOUSTON, TX
  [~] UPD  "TODDCOE AVIATION" | NEW BRAUNFELS, TX
  [~] UPD  "TRADEWIND CHARTER, LLC" | AMARILLO, TX
  [~] UPD  "TRAVIS COUNTY EMS" | AUSTIN, TX
  [~] UPD  "TRINITY AIR SERVICES LLC" | GEORGETOWN, TX
  [~] UPD  "TRITON AIR" | BRENHAM, TX
  [~] UPD  "UNIVERSAL AIRWAYS, INC." | HOUSTON, TX
  [~] UPD  "USAC AIRWAYS 694 LLC" | SAN ANTONIO, TX
  [~] UPD  "USAC AIRWAYS 695 DBA AERO" | DALLAS, TX
  [~] UPD  "VERACITY AVIATION, LLC" | SEGUIN, TX
  [~] UPD  "VISTAJET LTD." | HOUSTON, TX
  [~] UPD  "WESTERN AIRWAYS, LLC" | SUGAR LAND, TX
  [~] UPD  "WESTWIND HELICOPTERS, INC." | HOUSTON, TX
  [~] UPD  "WING AVIATION CHARTER SERVICES, LLC" | DALLAS, TX
  [~] UPD  "WOODWARD AVIATION LLC" | ALPINE, TX
  [~] UPD  "X-PRESS CHARTER SERVICES, INC." | LONGVIEW, TX
  [~] UPD  "9LINE, LLC" | MOUNTAIN GREEN, UT
  [~] UPD  "ABSOLUTE FLIGHT LLC" | WOODS CROSS, UT
  [~] UPD  "ADVENTURE AIR LLC" | WEST VALLEY CITY, UT
  [~] UPD  "AERO DYNAMIC JETS" | PROVO, UT
  [~] UPD  "AIR RESOURCES HELICOPTERS, INC." | WEST JORDAN, UT
  [~] UPD  "AIRBRIDGE ENGINEERING LLC" | SALT LAKE CITY, UT
  [~] UPD  "ASCENT AIR CHARTER INC" | HURRICANE, UT
  [~] UPD  "ASIAN AEROSPACE CORPORATION" | MANILA, UT
  [~] UPD  "BLUVISTA AVIATION LLC" | HURRICANE, UT
  [~] UPD  "BOUNTIFUL FLIGHT, LLC" | WOODS CROSS, UT
  [~] UPD  "CLASSIC AVIATION" | SALT LAKE CITY, UT
  [~] UPD  "ELEVATED AVIATION LLC" | OREM, UT
  [~] UPD  "HELICOPTER ROUNDUP SERVICES LLC" | HIGHLAND, UT
  [~] UPD  "INTERMOUNTAIN LIFE FLIGHT" | SALT LAKE CITY, UT
  [~] UPD  "MOUNTAIN WEST HELICOPTERS L L C" | PROVO, UT
  [~] UPD  "PINNACLE HELICOPTERS LLC" | MOAB, UT
  [~] UPD  "REDTAIL AVIATION" | BOUNTIFUL, UT
  [~] UPD  "SKYSHARE" | OGDEN, UT
  [~] UPD  "UHI INC" | PROVO, UT
  [~] UPD  "UPPER LIMIT FLIGHT SERVICES, INC" | WEST JORDAN, UT
  [~] UPD  "VOODOO AIR" | MOAB, UT
  [~] UPD  "WASATCH HELICOPTER, LLC." | SPANISH FORK, UT
  [~] UPD  "AIR & OPPORTUNITY AVIATION, LLC" | NEWPORT NEWS, VA
  [~] UPD  "ARNE AVIATION" | SUFFOLK, VA
  [~] UPD  "CAPITAL AIR EXPRESS" | NORFOLK, VA
  [~] UPD  "CHANTILLY AIR, INC." | MANASSAS, VA
  [~] UPD  "CHESAPEAKE BAY HELICOPTERS INC" | CHESAPEAKE, VA
  [~] UPD  "COASTAL SKY TAXI, LLC" | SALUDA, VA
  [~] UPD  "DIX AVIATION LLC" | SOUTH BOSTON, VA
  [~] UPD  "DOMINION AVIATION SERVICES, INC." | RICHMOND, VA
  [~] UPD  "DRONEUP LLC" | VIRGINIA BEACH, VA
  [~] UPD  "DYNAMIC AVIATION GROUP, INC." | BRIDGEWATER, VA
  [~] UPD  "FREEDOM AVIATION, INC" | LYNCHBURG, VA
  [~] UPD  "HAMPTON ROADS CHARTER SERVICE, INC." | CHESAPEAKE, VA
  [~] UPD  "HELOAIR, INC." | RICHMOND, VA
  [~] UPD  "HORIZON AVIATION OF VIRGINIA" | NORFOLK, VA
  [~] UPD  "LIBERTY AIR MANAGEMENT, INC." | MANASSAS, VA
  [~] UPD  "MARTINAIR, INC." | RICHMOND INTERNATIONAL, VA
  [~] UPD  "MCKENZIE AIR SERVICES" | SUFFOLK, VA
  [~] UPD  "MID ATLANTIC CHARTERS" | WARRENTON, VA
  [~] UPD  "MILLION AIR RICHMOND" | RICHMOND, VA
  [~] UPD  "NEXGEN FLIGHT SOLUTIONS, LLC" | WASHINGTON, VA
  [~] UPD  "RICK AVIATION, INC." | NEWPORT NEWS, VA
  [~] UPD  "SKYNET LLC" | CHANTILLY, VA
  [~] UPD  "SKYWAY AIR TAXI" | MANASSAS, VA
  [~] UPD  "SUMMIT HELICOPTERS, INC." | ROANOKE, VA
  [~] UPD  "TISMA, INC." | WASHINGTON, VA
  [~] UPD  "USAC AIRWAYS 696" | MANASSAS, VA
  [~] UPD  "CARIBBEAN BUZZ LLC" | SAINT THOMAS, VI
  [~] UPD  "CH TECH, LLC" | ST. THOMAS, VI
  [~] UPD  "CITY WINGS INC" | ST. THOMAS, VI
  [~] UPD  "COASTAL AIR TRANSPORT INC." | ST. CROIX, VI
  [~] UPD  "NORTHERN CARIBBEAN TRANSPORT" | ST. THOMAS, VI
  [~] UPD  "MANSFIELD HELIFLIGHT INC" | MILTON, VT
  [~] UPD  "AIRPAC AIRLINES, INC." | PORT ANGELES, WA
  [~] UPD  "AMAZON.COM SERVICES LLC" | SEATTLE, WA
  [~] UPD  "ATOMIC HELICOPTER TOURS, LLC" | SEATTLE, WA
  [~] UPD  "BACK COUNTRY FLYING EXPERIENCE INC." | SPOKANE, WA
  [~] UPD  "CLASSIC HELICOPTER CORPORATION" | AUBURN, WA
  [~] UPD  "CLASSIC HELICOPTERS CORP." | SEATTLE, WA
  [~] UPD  "CLAY LACY AVIATION, INC." | SEATTLE, WA
  [~] UPD  "CLINE AIR SERVICES, L.L.C." | ELLENSBURG, WA
  [~] UPD  "COLUMBIA FLYERS LLC" | SEATTLE, WA
  [~] UPD  "COOL AIR INC." | SPANAWAY, WA
  [~] UPD  "EAGLE HELICOPTERS, INC." | SPOKANE, WA
  [~] UPD  "ELEVEN AVIATION" | EVERETT, WA
  [~] UPD  "ERICKSON HELICOPTERS, INC." | KALAMA, WA
  [~] UPD  "ERIN AIR, INC." | SEATTLE, WA
  [~] UPD  "HELICOPTER CONSULTANTS, INC." | UNION, WA
  [~] UPD  "INLAND HELICOPTERS , INC." | SPOKANE, WA
  [~] UPD  "ISLAND AIR" | FRIDAY HARBOR, WA
  [~] UPD  "JETSTREAM AVIATION" | SEATTLE, WA
  [~] UPD  "JORGENSEN AIR SERVICE" | OLYMPIA, WA
  [~] UPD  "KENMORE AIR EXPRESS, LLC" | KENMORE, WA
  [~] UPD  "KENMORE AIR HARBOR, INC." | SEATTLE, WA
  [~] UPD  "KIWI AIR LLC" | CLARKSTON, WA
  [~] UPD  "LAKE CHELAN HELICOPTERS LLC" | CHELAN, WA
  [~] UPD  "LATITUDE 33 AVIATION" | SEATTLE, WA
  [~] UPD  "NORTH WIND AVIATION LLC" | CHELAN, WA
  [~] UPD  "NORTHWEST HELICOPTERS, LLC" | OLYMPIA, WA
  [~] UPD  "PACIFIC LIFT AVIATION LLC" | MOSSYROCK, WA
  [~] UPD  "PAVCO, INC." | GIG HARBOR, WA
  [~] UPD  "PERRYCOOK FLIGHT SERVICES" | TACOMA, WA
  [~] UPD  "POINT TO POINT AIR LLC" | ARLINGTON, WA
  [~] UPD  "PORT TOWNSEND AIR LLC" | PUYALLUP, WA
  [~] UPD  "PVTAIR" | SPOKANE, WA
  [~] UPD  "RITE BROS. AVIATION, INC." | PORT ANGELES, WA
  [~] UPD  "RUGBY AVIATION, LLC" | BELLINGHAM, WA
  [~] UPD  "SEAPLANE SCENICS LLC" | CHEHALIS, WA
  [~] UPD  "SEATTLE SEAPLANES" | SEATTLE, WA
  [~] UPD  "SNOHOMISH FLYING SERVICE, INC." | SNOHOMISH, WA
  [~] UPD  "WEST ISLE AIR, INC." | RENTON, WA
  [~] UPD  "WORLDWIND HELICOPTERS" | ARLINGTON, WA
  [~] UPD  "AIRSHARE" | KENOSHA, WI
  [~] UPD  "BASLER TURBO CONVERSIONS, INC." | OSHKOSH, WI
  [~] UPD  "CHEMAIR HELICOPTERS, INC." | JEFFERSON, WI
  [~] UPD  "FREIGHT RUNNERS EXPRESS, INC." | MILWAUKEE, WI
  [~] UPD  "HEARTLAND AVIATION, LLC" | EAU CLAIRE, WI
  [~] UPD  "INTERNATIONAL AIR CHARTERS, INC." | MINOCQUA, WI
  [~] UPD  "JET ACCESS AVIATION, INC." | KENOSHA, WI
  [~] UPD  "JET OUT" | MILWAUKEE, WI
  [~] UPD  "LAKESHORE CHARTERS" | KENOSHA, WI
  [~] UPD  "LINK SNACKS, INC." | HAYWARD, WI
  [~] UPD  "MAXAIR, INC." | APPLETON, WI
  [~] UPD  "MOREY AIRPLANE CO." | MIDDLETON, WI
  [~] UPD  "MOREY AIRPLANE COMPANY, INC." | MIDDLETON, WI
  [~] UPD  "ORION AVIATION SOLUTIONS, LLC" | GREEN BAY, WI
  [~] UPD  "PACCAIR" | OSHKOSH, WI
  [~] UPD  "SPRING CITY AVIATION" | MILWAUKEE, WI
  [~] UPD  "STEIN'S AIRCRAFT SERVICES LLC" | WAUKESHA, WI
  [~] UPD  "T D M, INC." | LA CROSSE, WI
  [~] UPD  "WAK AVIATION LLC" | GREEN BAY, WI
  [~] UPD  "WAK AVIATIONS, LLC" | GREEN BAY, WI
  [~] UPD  "WEST BEND AIR, INC." | WEST BEND, WI
  [~] UPD  "WINGS AIR CHARTER, LLC" | WISCONSIN RAPIDS, WI
  [~] UPD  "WISCONSIN AVIATION" | WATERTOWN, WI
  [~] UPD  "ALBATROSS AIR" | BECKLEY, WV
  [~] UPD  "EVOLUTION AVIATION" | HUNTINGTON, WV
  [~] UPD  "JET AMERICA INC" | LEWISBURG, WV
  [~] UPD  "KINGDOM AIR CHARTER" | MARTINSBURG, WV
  [~] UPD  "KINGDOM AIR CHARTERS, LLC" | MARTINSBURG, WV
  [~] UPD  "SUPERIOR HELICOPTER SERVICES" | WHEELING, WV
  [~] UPD  "BIGHORN AIRWAYS, INC." | SHERIDAN, WY
  [~] UPD  "BUSINESS AVIATORS INC" | CASPER, WY
  [~] UPD  "CHOICE AVIATION" | CODY, WY
  [~] UPD  "HELLYER AVIATION INC" | WORLAND, WY
  [~] UPD  "MALLEN AIR LLC" | CASPER, WY
  [~] UPD  "MUSTANG AVIATION" | JACKSON, WY
  [~] UPD  "ROLFES AIR" | CASPER, WY
  [~] UPD  "SHERIDAN PILOTS 307, LLC" | SHERIDAN, WY
  [~] UPD  "TRANS AERO LLC" | CHEYENNE, WY
  [~] UPD  "TUNDRA LTD" | HYATTVILLE, WY
  [~] UPD  "WILDLIFE AIR LLC" | DUBOIS, WY
  [~] UPD  "WIND RIVER AIR" | JACKSON, WY

============================================================
Charter Operator Import Complete
============================================================
Total entries processed: 1972
  ├─ Matched existing (updated): 1972
  └─ New records inserted:       0
============================================================
Disconnected from MongoDB
